source_path,size_bytes,duration,container,video_codec,audio_codec,width,height,bitrate,faststart_status,recommended_profile,delete_after_verify
/mnt/spirit-8tb/media/tempTwitter/⋆ Blowjob Queen ⋆ - https：⧸⧸t.co⧸pyrZUhF7Hk [1988153906711412736].mp4,12679542,59.396644,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1707778,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/MARINA MAYA 🖤 - “Out with the girls” 🤫 [1994124209610514432].mp4,12985051,53.847075,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,1929174,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - Wataa [2008880128521019392].mp4,13322419,16.906667,"mov,mp4,m4a,3gp,3g2,mj2",h264,,2160,2452,6303983,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/flora. - i FUCKING LOVE this video so much [1964353936678060032].mp4,13408979,13.955193,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,7686875,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa 💗 [1980785065245245440].mp4,13608579,7.935,"mov,mp4,m4a,3gp,3g2,mj2",h264,,3840,2160,13720054,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Valorie 💕 (Face on OF) - wanna know what my yummy boobs taste like？ 😉 [2013958049804021761].mp4,13633406,33.599274,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3246119,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/SavigeStudio - Chudai 💦 [2003260901378461697].mp4,13658559,15.046531,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,7262037,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Rbbca - Wataa [1906758192803299328].mp4,13829790,36.803628,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3006179,moov-before-mdat,mobile-720p,yes
"/mnt/spirit-8tb/media/tempTwitter/Ruined Orgasm ⧸ Femdom - As a pet, you can only cum when you are allowed to, and I will ruin y... [1984931412064239616].mp4",14007865,80.704,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1388567,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/༺diosa༻ - wataa 💝 [2008309439850225664].mp4,14259500,7.528333,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,15152889,moov-before-mdat,mobile-720p,yes
"/mnt/spirit-8tb/media/tempTwitter/Isabella - Trying on my new leggings, how do they look？ [1996851642403049472].mp4",14328796,64.806893,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,886,1568,1768799,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Gothprincess - Chudai 😈 [1978910535572660224].mp4,14650271,30.519843,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3840195,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Milly Bloom - wataa [1996676788307603456].mp4,15035551,14.048073,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,8562342,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Petiteviv ♡ - Wataa [1978898759925813248].mp4,15059190,13.397914,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3312,8991960,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/sexxual - sloppy toppy 🤤🤤🤤 [2002120237903171584].mp4,15083864,66.200091,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,960,1280,1822820,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - Chudai [2001218955185172483].mp4,15837276,47.322268,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1078,2677348,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - It’s Titty Tuesday 😜 lets play 😈 [1973020083531169792].mp4,15868505,36.571429,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1664,1080,3471235,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/silly gooner - 😵‍💫😵‍💫😵‍💫 [1947735863749640192].mp4,16016385,59.326984,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1036,2159743,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Rbbca - Wataa [1909654005950902272].mp4,16067343,38.359365,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3350909,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - クソエロ看護婦さんがパイズリフェラで癒してくれる病院に入院したい…🥵🏥🥵 [1985089267908165632].mp4,16115616,139.925333,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,921383,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - Doggy style dildo riding #nsfw #creamy #solo #dildo [1967061314288689152].mp4,16693856,117.65551,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1554,830,1135100,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/playful_Innocence - Cum walk while clubbing💦🥵 [1982520637890482176].mp4,17283300,59.373424,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,2328759,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Tilly - Tilly - I think the slipper complete the look.   Does this outfit make me loo... [2033139920391311360].mp4,18081082,14.791111,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,9779431,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - https：⧸⧸t.co⧸OLO7eNFlUz [1955284889563172865].mp4,19023226,140.132426,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1086014,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Althea - Chudai 🍔 [1972694165826764800].mp4,19027185,12.422676,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,12253195,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - Qカップの教え子にぶっこ抜いてもらうパイズリ挟射🥵💦 [1969225684817231872].mp4,19692020,136.896,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1150772,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - 大量噴射母乳パイズリ挟射 [1989578532272709632].mp4,21020430,107.067211,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1570634,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - いっぱい出してぇ♡ と言われた通りにいっぱい出たパイズリ挟射 [1981102627506065408].mp4,21274268,120.064,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1417528,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - Watch my Creamy Pussy Ride this Huge BBC #solo #dildo #fatass #creamy... [1977541287491272705].mp4,21568760,82.430839,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,888,1920,2093270,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - https：⧸⧸t.co⧸DKJ7IuBUpk [1958621986323931138].mp4,22192312,139.925333,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1268808,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Dreamz - https：⧸⧸t.co⧸F97CZoB0hc [2000819408277532676].mp4,23346889,155.178957,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1226,1203611,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/CLIP - https：⧸⧸t.co⧸AzOZwFtQzC [1991551499369877504].mp4,24278478,129.056508,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1504982,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Rita 🍓 - mini skirts are my favorite ：3 [2008296197124222982].mp4,24313271,49.063764,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1078,1800,3964354,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - Punish me 😈 #PAWG #solo #fatass #dildo [1980177851044315136].mp4,26795010,162.098503,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1548,828,1322406,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - イヤらしい全身網タイツ衣装のパイズリ挟射シリーズパート2 [1980737246828412928].mp4,26875695,120.047166,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1791009,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/My Prejac Boyfriend - wataa 🤣 [1935827138331934720].mp4,27633827,119.280907,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,1853361,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/GOONETTE WORSHIPPER🙏🏻🧎 - CUM WALKS ARE SO HOT! LIKE YEAH SHOW THE PEOPLE AROUND YOUR AREA HOW ... [1874895750137540608].mp4,27903552,123.994558,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1276,720,1800308,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - ネクタイにザーメンをぶち当てるコスプレパイズリ挟射 [1979665815763890176].mp4,27931457,136.672653,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1634940,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/パイズリアーカイブス - かわいい水着で永遠に搾り取られるパイズリ挟射 [1962606443288522752].mp4,28537049,139.946667,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,700,1631309,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Throne 🍑 - No matter where Mommy Throne is I’ll always be there to start frying ... [1997827764813021184].mp4,28583791,61.41678,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,3723254,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Two Heads 🤤🫠 - How I low-key want my dick’s be cheated [1935027117462536194].mp4,28988089,204.82322,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,960,540,1132218,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - Student girl creams all over sex doll #creamy #solo #dildo #fatass [1966963731557961728].mp4,29631382,131.819683,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1900,1018,1798297,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Aaliyah Yasin - Wataa [2021623990368751616].mp4,31227012,21.653333,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3838,11537073,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/sexxual - chudai [1974914948665880576].mp4,33762726,281.37941,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,614,1186,959920,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Anton Harden - she loves heavy bbc💦 [1969992041464823808].mp4,34198094,24.195193,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,11307401,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/LilyKoti 🙀 - My boobies wish you a warm and cosy weekend! 💕 [1973478048142876672].mp4,38932017,85.866667,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3627206,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Vee’s Throat Trap is BACK 👅 - Wataa 😮‍💨 [2000248489372958720].mp4,42110569,22.732336,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2100,3840,14819618,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/国服第一瑶姬 - Chudai..🔞 [2020731447531933696].mp4,42942561,332.370431,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1033607,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/ً - https：⧸⧸t.co⧸5O2zdAQWL6 [1995844560509964289].mp4,45236180,270.048073,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1340092,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Katie Vaynes 💋 - OMG! I am so worked up playing with myself 🥵 [2014835527845896194].mp4,46499134,29.419683,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,12644360,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Aaliyah Yasin - Wataa [2020812845026594816].mp4,46597004,29.930522,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3838,12454712,moov-before-mdat,mobile-720p,yes
"/mnt/spirit-8tb/media/tempTwitter/GoonYourBrain - When your daughter gives you your Christmas present, but she won’t le... [2003868077784494080].mp4",47508155,110.480544,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1920,1080,3440110,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Aaliyah Yasin - Wataa [2020452998024200192].mp4,49516621,38.976,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3838,10163510,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/The Azz Station 🍑⛽️ - pawg taking dick after the gym 😮‍💨 #ass #nsfwtwtًً #backshots [1974823725972217856].mp4,49995563,155.132517,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1838,2578211,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Aaliyah Yasin - Wataa [2021160380341592064].mp4,51045610,44.164354,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3838,9246481,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Ebonys R’ US - 😞 I Miss Her @TeannaTrump [1981968705530544130].mp4,53014633,278.430476,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1176,1523242,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/silly gooner - Goodnight Everyoneeeee [1954534118441492481].mp4,53713217,250.68263,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1232,1714142,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/HD FLIX - Watta 👅 [2018938186387587073].mp4,55153372,591.481905,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,720,745968,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/Isabella - Listen to the claps 🍑 #pawg #solo #fatass [1995767258191118336].mp4,60191626,424.112472,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1135389,moov-before-mdat,remux-faststart-only,yes
"/mnt/spirit-8tb/media/tempTwitter/Wofaase👿 - Wofaase👿 - Cardi B’s BBL looks so real, I won’t lie. 😭 [2026678432273219584].mp4",68414758,101.819501,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1920,5375375,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/PrematureGooner - Compilation of me continuously cumming while I fuck @dragunballtea 😩😩😩😩😩 [1976774822178045955].mp4,69279674,450.42068,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1230488,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/HD FLIX - Watta 👅 [2018491723761262592].mp4,81065330,563.919819,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1280,1150026,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/sloppiananyc - Are you snoozing 😴 or waking up with me before sunrise for some slopp... [2014394554472947712].mp4,86915074,78.529887,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,3840,2160,8854216,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Sajjal Hussain - more coming 👅🍑🏋🏽‍♀️ [2005011621815468032].mp4,88406402,81.94322,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,2160,3840,8630991,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/𝙊𝙗𝙚𝙙𝙞𝙚𝙣𝙩 𝙒𝙝𝙤𝙧𝙚𝙨 - #Obedientmonday #public  The guy wants his money from that chick that... [1960274370405793792].mp4,123674360,648.626213,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,720,1600,1525369,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Kazimirol - Again ❌https：⧸⧸t.co⧸VFHU9dvvJf [1914188875448082432].mp4,263112834,1600.551474,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1280,720,1315110,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/ً - https：⧸⧸t.co⧸2NsYvOmHrJ [1996575042314948608].mp4,315344865,938.179048,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1800,2688995,moov-before-mdat,mobile-720p,yes
/mnt/spirit-8tb/media/tempTwitter/Kazimirol - https：⧸⧸t.co⧸8htdYHtVUq [1879958955256057856].mp4,366616458,2269.982766,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1080,1292050,moov-before-mdat,remux-faststart-only,yes
/mnt/spirit-8tb/media/tempTwitter/shiva - our first date [2007892509700009984].mp4,732301252,2909.622857,"mov,mp4,m4a,3gp,3g2,mj2",h264,aac,1080,1080,2013460,moov-before-mdat,remux-faststart-only,yes
